word,count
acusa,169
lopes,169
ampla,168
tipos,168
positivo,168
revisao,168
titular,168
fernandes,168
votou,168
aprovou,168
soares,168
financeiros,168
banda,168
consumidor,168
cria,167
recentes,167
curto,167
atuais,167
provar,167
choque,167
senhora,167
afirmando,167
praia,167
condenou,167
pronto,167
estupro,166
passaporte,166
canal,166
garante,166
eleitores,166
sabemos,166
infancia,166
seguro,166
conversou,166
continuam,166
daqui,166
integracao,165
necessarias,165
levando,165
greve,165
comparacao,165
ministerios,165
identificado,165
aulas,165
pacote,165
guido,165
exames,165
magistrados,164
bancoop,164
quadrilha,164
rapaz,164
ligados,164
trimestre,164
aquisicao,164
assinada,164
julio,164
provocou,163
defesas,163
materiais,163
equipamentos,163
menores,163
gebran,163
cpi,163
prioridade,163
marques,163
helicoptero,163
andrea,162
tecnicos,162
encontros,162
ganha,162
unidas,162
programacao,162
previa,162
exteriores,162
caravana,162
indicado,162
leste,162
descobriu,162
deixaram,162
entregues,162
pdt,162
formado,162
vereadores,162
psol,162
olha,162
agir,161
familiar,161
considerando,161
pronunciamento,161
gutierrez,161
entendeu,161
ilicito,161
retomada,161
herman,161
seul,161
cobertura,160
gas,160
demissao,160
tarefa,160
pro,160
cidadania,160
tucanos,160
esclarecimentos,160
braga,160
afastar,160
cristiane,160
verba,160
bretas,160
corrida,159
semelhante,159
tropas,159
padrao,159
postos,159
museu,159
flagrante,159
boletim,159
altura,159
sustenta,159
original,159
russos,159
solidariedade,159
perguntou,159
presa,158
registrados,158
jantar,158
formada,158
cafe,158
cirurgia,158
moscou,158
normas,157
utilizado,157
comuns,157
cofres,157
vivendo,157
penitenciario,157
proprias,157
brf,157
pensa,156
eletronica,156
fontes,156
reforcar,156
entende,156
efetivo,156
imediatamente,156
fatores,156
localizado,156
investidores,156
enviada,156
alemao,156
fgts,156
rosto,156
cresceu,156
retirar,156
colocado,155
operador,155
raul,155
coragem,155
ler,155
interna,155
estatais,155
bombeiros,155
identidade,155
primo,154
diario,154
trouxe,154
realizou,154
nacionais,154
humana,154
sinais,154
gerou,154
negociar,154
coletivo,154
verbas,154
empreendimentos,154
bendine,154
financeiras,154
consta,153
rural,153
desenvolver,153
apresentadas,153
alternativas,153
absolvicao,153
vergonha,153
morrer,153
impossivel,153
poucas,153
mentira,153
deflagrada,153
desempenho,153
colegiado,153
adolescentes,153
comite,153
mg,153
venezuelanos,153
instancias,152
ocupar,152
b,152
deixando,152
considerar,152
nisso,152
cair,152
cameras,152
aereo,152
dupla,152
beneficiar,152
fugir,152
participantes,151
cometido,151
renuncia,151
tradicional,151
jungmann,151
causou,151
opcoes,151
estudar,151
externa,151
comentarios,151
pacifico,151
plataforma,151
padre,151
zika,151
animal,150
passam,150
bandeira,150
trabalham,150
quiser,150
acompanhou,150
loja,150
chamar,150
coloca,150
avaliar,150
leniencia,150
zero,150
fome,150
manaus,150
alcancar,150
linhas,150
domingos,150
acrescenta,150
palestras,149
distancia,149
durou,149
afirmacao,149
conter,149
costuma,149
assinou,149
instalacao,149
ceara,149
definicao,149
claramente,149
carteira,149
gabriel,149
islamico,149
passageiros,149
faco,148
exemplos,148
acreditam,148
personagens,148
braco,148
espanha,148
oportunidades,148
portugues,148
fenomeno,148
argumenta,148
analistas,148
vendas,148
basta,147
wagner,147
excecao,147
decidiram,147
diretores,147
sofrer,147
ora,147
literatura,147
reconhecimento,147
muda,147
som,147
pecas,147
legado,147
ingressos,147
justificar,147
advocacia,147
aval,147
circunstancias,147
transmissao,147
tido,147
shows,147
terrorismo,147
avioes,147
aguarda,147
arquivos,147
abastecimento,146
destinados,146
visitas,146
doencas,146
reserva,146
amazonia,146
desejo,146
categoria,146
atingido,146
sentimento,146
homenagem,146
faixa,146
equipes,146
play,146
dao,146
briga,146
prevencao,146
planilha,146
cortes,146
reuters,146
batalha,146
pensamento,145
haddad,145
news,145
socios,145
perspectiva,145
mala,145
agressoes,145
montante,145
fluminense,145
afirmaram,145
surgiu,145
parentes,145
condominio,145
pimentel,145
concluir,145
lancado,144
delegados,144
borges,144
seguiu,144
chegam,144
vidas,144
almeida,144
continuou,144
delegada,144
carioca,144
promotores,144
inteira,143
formal,143
acompanhado,143
fe,143
marcas,143
doleiro,143
administrativa,143
tributaria,143
suspender,143
pediram,143
nele,143
aumentou,143
criminalista,142
aguas,142
sozinho,142
volume,142
alianca,142
entenda,142
superiores,142
times,142
metro,142
morta,142
favela,142
honra,142
bandidos,142
vermelho,142
oferece,141
estara,141
breve,141
serio,141
soldados,141
desemprego,141
confirmada,141
amanha,141
celulares,141
assad,141
administrativo,141
abre,140
olho,140
roupas,140
fins,140
causas,140
controlar,140
elite,140
advogada,140
excelencia,140
juventude,140
denunciou,140
sabendo,140
praticados,140
deram,140
absoluta,140
criminais,140
whatsapp,140
absurdo,139
realizados,139
fizemos,139
chuva,139
colaboradores,139
vigor,139
exclusivamente,139
especiais,139
criminalidade,139
massacre,139
sentir,139
ferias,139
apurou,139
avaliou,139
transportes,139
socio,139
reunir,139
principios,138
selecao,138
rumo,138
equivalente,138
massa,138
escritor,138
igual,138
tantos,138
espero,138
rejeicao,138
hoffmann,138
consultoria,138
agiu,138
guimaraes,138
religiosa,138
tcu,138
rocinha,138
investir,137
determina,137
medeiros,137
envolvidas,137
ocorreram,137
triste,137
logica,137
comerciais,137
sexo,137
criminosas,137
assalto,137
lucro,137
sessoes,137
merito,137
roraima,137
ze,137
especifico,137
marcio,137
consorcio,137
gravidez,137
dolares,137
ajuste,137
falsos,137
autonomia,136
comenta,136
cuidado,136
contrapartida,136
minima,136
policias,136
toffoli,136
fm,136
diria,136
posicionamento,136
digital,136
russa,136
falsas,136
cesar,136
recebem,135
procura,135
niveis,135
embargos,135
promessa,135
viagens,135
efetivamente,135
empreendimento,135
tentativas,135
peticao,135
enviar,135
solicitacao,135
solo,134
bons,134
moeda,134
assinatura,134
vargas,134
maquina,134
mauricio,134
pequenos,134
ne,134
assedio,134
desculpas,134
solto,134
balistico,134
despacho,134
estrada,134
descoberta,134
colegio,134
luciano,133
iniciou,133
prender,133
ramos,133
frances,133
alegando,133
estilo,133
carga,133
graca,133
nessas,133
politicamente,133
federacao,133
mendonca,133
consequencia,133
monte,133
desafios,133
permitiu,133
medicina,133
oab,133
pastor,133
recuperar,132
indo,132
tecnicas,132
utilizacao,132
instrumento,132
engenheiro,132
conflitos,132
gostaria,132
vizinhos,132
disponiveis,132
exercer,132
maxima,132
diminuir,132
altos,132
estabilidade,132
defensores,132
doutor,132
prometeu,132
claudia,132
discussoes,132
memoria,131
mantido,131
analisa,131
anunciado,131
atuam,131
pezao,131
perde,131
daquela,131
resolveu,131
auxiliar,131
nomeado,131
dever,131
assessores,131
fraca,131
achar,130
permanente,130
recebendo,130
antigos,130
convidados,130
negro,130
governadores,130
democratica,130
religiao,130
reforca,130
britanico,130
art,130
teor,130
negado,130
sindical,130
pista,130
confusao,130
classificou,130
autores,130
torquato,130
investigadas,130
paula,130
diagnostico,130
guilherme,130
terrorista,130
objetivos,130
esconder,130
estabelecer,129
barra,129
israel,129
mestre,129
escolher,129
municipais,129
sofre,129
comandante,129
cerebro,129
esporte,129
nestor,129
gravado,129
garcia,129
economista,129
internado,129
episodios,129
militantes,129
abrigo,129
mauro,129
manifestou,129
semestre,129
picciani,129
eventuais,128
verdadeiro,128
sente,128
proibicao,128
corre,128
portaria,128
ong,128
aumenta,128
unanimidade,128
evidente,128
permanecer,128
bateria,128
derrota,128
jefferson,128
garotinho,128
dom,128
atacar,128
evidencias,128
determinar,128
mandatos,128
concorrer,128
londres,128
marketing,127
demonstrar,127
encaminhado,127
endereco,127
ligadas,127
coluna,127
mesmas,127
chamados,127
entraram,127
constante,127
turismo,127
serve,127
destruicao,127
suprema,127
dignidade,127
evolucao,127
credibilidade,127
assista,127
collor,127
parecia,127
papa,127
jornais,126
convencao,126
defendem,126
provavel,126
servidor,126
questionamentos,126
suspendeu,126
eike,126
portas,126
tentam,126
escrito,126
preservar,126
tomadas,126
levada,126
conselheiros,126
ficara,126
medicamentos,126
identificou,126
supostas,126
cantora,126
executiva,125
ciencias,125
causar,125
felipe,125
escolhido,125
infantil,125
usam,125
convite,125
mantida,125
depor,125
autoria,125
passos,125
adotar,125
reconhece,125
intolerancia,125
possuem,124
refere,124
apresentador,124
possibilidades,124
predios,124
critico,124
negros,124
indevidas,124
remedios,124
indicar,124
capazes,124
crescer,124
gravidade,124
aviacao,124
respostas,124
existir,123
recebi,123
concurso,123
impede,123
velocidade,123
votaram,123
necessariamente,123
supostos,123
identificacao,123
detido,123
economicas,123
ofereceu,123
esforcos,123
catarina,123
lixo,123
cometidos,122
completo,122
economicos,122
viva,122
bastidores,122
urnas,122
espanhol,122
acompanha,122
sovietica,122
fuga,122
multas,122
salvar,122
mediante,122
palestra,122
roubo,122
viabilizar,122
referentes,122
mandar,122
maes,122
azevedo,122
verificar,121
encontrados,121
avancos,121
trabalhador,121
ampliar,121
comprovar,121
cobrar,121
of,121
india,121
soube,121
confirmacao,121
arquivamento,121
xi,121
licitacoes,121
frederico,120
proprietario,120
universidades,120
solucoes,120
lados,120
favoraveis,120
anunciar,120
adversarios,120
registra,120
finalmente,120
vendo,120
vieram,120
luxo,120
encontra,120
garantias,120
degravacao,120
dura,120
ca,120
etc,120
usp,120
prestado,120
premiadas,120
diretas,120
recorde,120
queriam,120
google,120
virar,120
computador,120
obteve,120
marqueteiro,120
preocupado,120
detentos,120
companhias,120
leonardo,119
oferta,119
caracteristicas,119
integral,119
indices,119
laboratorio,119
tantas,119
derrubar,119
registrada,119
fator,119
tinhamos,119
marcou,119
falam,119
rei,119
aposta,119
parada,119
traficantes,119
pedem,119
morais,119
precisou,119
ronaldo,119
estabelece,119
pequenas,118
cristina,118
entrevistas,118
ideologica,118
x,118
incidente,118
duro,118
querendo,118
alteracoes,118
sozinha,118
basica,118
suficientes,118
liberado,118
empresarial,118
m,118
relacionado,118
joaquim,118
proposito,118
cumpre,118
pouca,117
monitoramento,117
rapida,117
vigilancia,117
popularidade,117
historica,117
convencer,117
chegando,117
denunciar,117
fila,117
encontrada,117
geralmente,117
subiu,117
ilegais,117
baseada,117
teoria,117
novela,117
recessao,117
admite,117
metas,117
extradicao,117
mariana,117
gravida,117
portos,117
conselheiro,117
fabrica,117
reconhecer,116
define,116
restricao,116
demonstra,116
gerente,116
gera,116
ideal,116
tanta,116
acontecido,116
vira,116
miguel,116
comecei,116
diversidade,116
abusos,116
considerados,116
movimentacao,116
negar,116
presas,116
apelacao,116
in,116
debates,116
prefeitos,116
fake,116
psc,115
obrigacao,115
viana,115
uruguai,115
envolvido,115
pesquisador,115
corrente,115
votacoes,115
chances,115
trabalhava,115
desigualdade,115
viveu,115
culturais,115
formar,115
disparos,115
thiago,115
demora,115
c,115
falso,115
articulacao,115
terceiros,115
providencias,115
milton,115
questiona,115
tasso,115
exercicios,115
abreu,114
independentemente,114
conexao,114
finalidade,114
sorte,114
confirmar,114
dentre,114
objetos,114
tocar,114
itens,114
narrativa,114
lewandowski,114
documentacao,114
registrar,114
chile,114
trocar,114
enfrenta,114
domestica,114
aguardar,114
relevante,114
prerrogativa,114
audiencias,114
frigorifico,114
empregados,114
acompanhamento,114
mineiro,114
definitiva,113
crescente,113
deverao,113
humor,113
lingua,113
analises,113
falsa,113
adiante,113
acervo,113
famoso,113
desdobramento,113
desfile,113
turistas,113
extrema,113
cabo,113
feridas,113
recesso,113
citar,113
cartel,113
comprado,113
seguido,113
comprou,113
agencias,113
apreendidos,113
pensando,113
retomar,113
aplicativos,113
prestados,113
divulgadas,113
passava,113
eleitor,113
publicamente,113
caetano,113
repressao,112
localizada,112
aprender,112
jogar,112
centros,112
especificamente,112
peru,112
julgados,112
escrever,112
envio,112
new,112
armados,112
interpretacao,112
maconha,112
encontraram,112
perigo,112
combustivel,112
fique,112
correcao,112
inclusao,112
barrar,112
colunista,112
emprestimo,112
transicao,111
atendeu,111
escala,111
aparelho,111
corpos,111
representam,111
substituir,111
anteriormente,111
obvio,111
viajar,111
representar,111
justificativa,111
permanencia,111
taxas,111
construida,111
mental,111
getulio,111
destruir,111
caminhos,111
acabam,111
incluir,111
zelotes,111
votado,111
solaris,111
fab,111
quantia,111
suspensa,110
lago,110
cozinha,110
consigo,110
seguem,110
david,110
importa,110
anunciada,110
diferencas,110
determinada,110
envolveu,110
sugere,110
fundamentais,110
obrigado,110
balanco,110
pleno,110
maluf,110
especifica,110
explicacao,110
tratou,110
juridicos,110
atrair,110
cacas,110
arthur,110
evidencia,110
invasao,110
tornozeleira,109
abertos,109
abertas,109
parceiros,109
percentual,109
equipamento,109
interferencia,109
divulgados,109
daqueles,109
mario,109
aniversario,109
lutar,109
tranquilidade,109
respeitar,109
quaisquer,109
atinge,109
kassab,109
faccao,109
falava,109
essencial,109
autorizar,109
legalidade,109
barros,109
enfim,109
propoe,109
equilibrio,109
publicidade,109
assegurar,108
liderancas,108
assistencia,108
ocupa,108
disponivel,108
garantiu,108
digo,108
tona,108
le,108
financiar,108
sugeriu,108
americanas,108
usadas,108
parcela,108
digitais,108
concedeu,107
cobranca,107
discursos,107
ciclo,107
colombia,107
inocente,107
haveria,107
sindicatos,107
concentracao,107
iniciar,107
salas,107
pecuarista,107
praticado,107
favelas,107
negativa,107
fechamento,107
instrucao,107
partidaria,107
mercados,107
estreia,107
terroristas,107
ei,107
recolhimento,107
ficcao,107
pcc,107
diretorio,107
procurada,107
rever,107
repassado,106
estacao,106
vivemos,106
confirma,106
ricos,106
eficiencia,106
ocidente,106
verdadeira,106
funcionar,106
beleza,106
rock,106
plena,106
verao,106
ponte,106
seguindo,106
criando,106
populares,106
merece,106
pobreza,106
posicoes,106
apareceu,106
apelo,106
devidamente,106
concessoes,106
interferir,106
aluno,106
validade,106
marinha,106
justo,106
alvorada,106
privatizacao,106
pacheco,105
ibge,105
intensa,105
assume,105
revelado,105
restante,105
tradicao,105
sairam,105
resultou,105
ficava,105
impressao,105
parecem,105
visitar,105
gigante,105
conceito,105
bar,105
estariam,105
percepcao,105
perdao,105
atraso,105
almoco,105
fria,105
substituicao,105
nela,105
pcdob,105
cartao,105
fuzis,105
tampouco,104
justifica,104
criterios,104
demonstrou,104
companheiro,104
esclarece,104
dava,104
ma,104
frequencia,104
aplicativo,104
fas,104
interessante,104
envolvem,104
tentaram,104
atualizacao,104
perdido,104
falsidade,104
destinado,104
expansao,104
cabelo,104
contrarios,104
potencia,104
alencar,104
especializada,104
rota,104
contribuir,104
imaginar,104
restricoes,104
acusou,104
imunidade,104
relacionadas,104
receitas,104
meninas,104
cobra,104
caro,104
preservacao,103
mostrando,103
utilizados,103
segredo,103
seguintes,103
superar,103
fico,103
preocupa,103
pegou,103
precisar,103
lembro,103
bala,103
escolar,103
adocao,103
referente,103
netto,103
patamar,103
transpetro,103
chaves,103
delito,103
exclusiva,103
aprovadas,103
aeroportos,103
presidenta,103
rn,103
comunista,102
auxilio,102
norma,102
proferida,102
saindo,102
navio,102
custa,102
costas,102
barbara,102
delitos,102
conheceu,102
tornaram,102
pagas,102
droga,102
mercadante,102
alteracao,102
licenca,102
portugal,102
igualdade,102
aloysio,102
indenizacao,102
hospitais,102
barata,102
amiga,102
faziam,102
cautelar,102
aspectos,102
correios,102
eleita,102
individuos,102
custam,102
imediato,101
quadros,101
concreto,101
noticiario,101
ponta,101
censura,101
transferido,101
conheco,101
julgamentos,101
cadeira,101
roteiro,101
sinto,101
conhecidos,101
musicas,101
negra,101
morava,101
remedio,101
morar,101
espacos,101
bandido,101
buscando,101
aspecto,101
fruto,101
definido,101
associados,101
weber,101
valer,101
esperava,101
emendas,101
assistir,101
diplomacia,101
excesso,100
paraguai,100
divulgar,100
demandas,100
atores,100
tropa,100
aposentado,100
rejeitou,100
pobre,100
acerto,100
restaurante,100
artes,100
shopping,100
comecam,100
conviccao,100
acusada,100
perceber,100
adversario,100
suicidio,100
consenso,100
circulacao,100
voos,100
refugiados,100
decorrencia,100
consideracao,100
fronteiras,100
pequim,100
chines,100
renovacao,100
mostraram,100
auditoria,100
turquia,100
iniciativas,99
adesao,99
tratados,99
prejuizos,99
utilizada,99
ligacoes,99
artigos,99
globonews,99
reforcou,99
pele,99
conseguido,99
prejudicar,99
decretada,99
john,99
plateia,99
bittar,99
tranquilo,99
violacao,99
policiamento,99
assassinatos,99
colaborar,99
regionais,99
depressao,99
disco,99
buscam,99
gasolina,99
fluxo,99
alema,99
consideram,99
ficado,99
vladimir,99
guedes,99
anatel,99
cautelares,98
urbana,98
vias,98
inovacao,98
ocasioes,98
paulsen,98
recorreu,98
irregularidade,98
cai,98
necessidades,98
venha,98
inseguranca,98
morador,98
cujas,98
entendo,98
balisticos,98
imediata,98
cerebral,98
violentas,98
acidentes,98
permanece,98
aco,98
informar,98
afirmacoes,98
ordens,98
transacoes,98
online,98
angola,98
poliana,98
liberal,97
positiva,97
jogador,97
cursos,97
estimativa,97
extensao,97
bairros,97
promotoria,97
emissora,97
datas,97
absolvido,97
favorecer,97
documentario,97
sugestao,97
gosta,97
terminal,97
flores,97
conceder,97
inimigo,97
paraiba,97
jornada,97
cientista,97
fhc,97
motoristas,97
floresta,97
analisado,97
esclareceu,97
